id,rating,release_date_cert,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
257088,PG-13,2015-12-25 00:00:00+00:00,tt2058673,Point Break,105000000,2015-12-03,133718711,114.0,en,Point Break,5.7,1487,/z7JOvw5Lqs9ezoFTJxmz3nx3av2.jpg,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",['English'],"[264, 1088, 10289, 70993]","['Studio Babelsberg', 'Alcon Entertainment', 'DMG Entertainment', 'Ehman Productions']","['DE', 'US', 'US', '']"
155084,R,2014-04-18 00:00:00+00:00,tt2059171,13 Sins,5000000,2014-04-18,13809,93.0,en,13 Sins,6.2,692,/k5H3zLwKJZv5ehhUWqCwmhkMQvY.jpg,"[27, 53]","['Horror', 'Thriller']",['English'],"[7405, 7437, 7625, 26470, 6018, 20671]","['Dimension Films', 'IM Global', 'Automatik Entertainment', 'Little Magic Films', 'Sahamongkol Film International', 'Radius-TWC']","['US', 'US', 'US', '', '', '']"
321697,R,2015-09-05 00:00:00+00:00,tt2080374,Steve Jobs,30000000,2015-10-09,34441873,122.0,en,Steve Jobs,6.8,2998,/d7a6v7LduguBKAnVrGHt9lFH3mQ.jpg,"[18, 36]","['Drama', 'History']",['English'],"[33, 258, 923, 1557, 4220, 6707]","['Universal Pictures', 'Scott Rudin Productions', 'Legendary Entertainment', 'The Mark Gordon Company', 'Management 360', 'Cloud Eight Films']","['US', 'US', 'US', 'US', '', 'GB']"
146304,R,2013-11-15 00:00:00+00:00,tt2083355,The Best Man Holiday,17000000,2013-11-15,71625195,123.0,en,The Best Man Holiday,6.6,176,/i4ecMHJQpclIEr4mh5uzjWr38GC.jpg,[35],['Comedy'],['English'],[33],['Universal Pictures'],['US']
87825,PG-13,2012-09-21 00:00:00+00:00,tt2083383,Trouble with the Curve,0,2012-09-21,0,111.0,en,Trouble with the Curve,6.7,743,/zLZQVmxOj5kICbS5Pq7rB1cbPvP.jpg,"[18, 10749]","['Drama', 'Romance']",['English'],"[171, 174]","['Malpaso Productions', 'Warner Bros. Pictures']","['US', 'US']"
205596,PG-13,2014-12-19 00:00:00+00:00,tt2084970,The Imitation Game,14000000,2014-11-14,233555708,113.0,en,The Imitation Game,8.1,12155,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,"[36, 18, 53, 10752]","['History', 'Drama', 'Thriller', 'War']",['English'],"[38145, 22146]","['Bristol Automotive', 'Black Bear Pictures']","['US', 'US']"
268531,PG,2017-08-29 00:00:00+00:00,tt2091256,Captain Underpants: The First Epic Movie,38000000,2017-06-01,125289450,89.0,en,Captain Underpants: The First Epic Movie,6.0,747,/AjHZIkzhPXrRNE4VSLVWx6dirK9.jpg,"[28, 16, 35, 10751]","['Action', 'Animation', 'Comedy', 'Family']",['English'],[521],['DreamWorks Animation'],['US']
133694,R,2012-12-28 00:00:00+00:00,tt2091473,Promised Land,15000000,2012-09-23,8138788,106.0,en,Promised Land,6.2,448,/k7eTosQ0vnP00zPA4O3nujyKwJN.jpg,[18],['Drama'],['English'],"[6736, 10146, 29311, 29312, 29313, 6735]","['Imagenation Abu Dhabi FZ', 'Focus Features', 'Media Farm', 'Sunday Night', 'Pearl Street Films', 'Participant Media']","['', 'US', '', 'US', 'US', 'US']"
215211,PG-13,2014-06-06 00:00:00+00:00,tt2095649,Grace of Monaco,30000000,2014-05-14,26576000,103.0,en,Grace of Monaco,6.0,420,/unJl7iN89fGxkItzHm4reTP87pi.jpg,"[10749, 18]","['Romance', 'Drama']","['Français', 'English']","[51940, 9, 356, 779, 8676, 12075, 19037, 35404, 51938, 104]","['Stone Angels', 'Gaumont', 'TF1 Films Production', 'Lucky Red', 'uFilm', 'Silver Reel', 'Umedia', 'Od Shots', 'YRF Entertainment', 'Canal+']","['', 'FR', 'FR', 'IT', 'BE', 'CH', 'BE', '', '', 'FR']"
100042,PG-13,2014-11-14 00:00:00+00:00,tt2096672,Dumb and Dumber To,40000000,2014-11-12,169837010,110.0,en,Dumb and Dumber To,5.5,2184,/mktwkMjmoR83eXNakk0M2nh1cty.jpg,[35],['Comedy'],['English'],"[12, 33, 1156, 19177]","['New Line Cinema', 'Universal Pictures', 'Conundrum Entertainment', 'Red Granite Pictures']","['US', 'US', '', '']"
228203,PG,2015-02-20 00:00:00+00:00,tt2097298,"McFarland, USA",0,2015-02-20,45710059,128.0,en,"McFarland, USA",7.3,442,/f7NQFdwHjVNjTiNmbua79MNe2MD.jpg,[18],['Drama'],"['English', 'Español']","[22881, 2]","['Mayhem Pictures', 'Walt Disney Pictures']","['US', 'US']"
102362,R,2013-03-08 00:00:00+00:00,tt2101341,Dead Man Down,0,2013-03-08,18074539,118.0,en,Dead Man Down,6.0,961,/8xWo2WE36JdBwlCmwvXM4bb5rBg.jpg,"[53, 28, 80, 18]","['Thriller', 'Action', 'Crime', 'Drama']","['English', 'Français', 'shqip', 'Español']","[10339, 333]","['WWE Studios', 'Original Film']","['US', 'US']"
122081,R,2013-03-15 00:00:00+00:00,tt2101441,Spring Breakers,5000000,2013-01-24,31724284,94.0,en,Spring Breakers,5.1,2908,/3A1XjFB59rWwx92fM97s94RcBL3.jpg,"[18, 80]","['Drama', 'Crime']",['English'],"[78780, 8924, 14036, 15231, 26676, 17719, 14531, 350]","['Iconoclast', 'Rabbit Bandini Productions', 'Division Films', 'Muse Productions', ""O' Salvation"", 'MJZ', 'Pop Films', 'Radar Pictures']","['FR', 'US', '', 'US', '', '', 'MX', 'US']"
226486,R,2014-07-03 00:00:00+00:00,tt2103254,Tammy,20000000,2014-07-02,100525432,97.0,en,Tammy,5.3,860,/khkcSqEMtIeHLYimK8bFcBKB6mB.jpg,[35],['Comedy'],['English'],"[12, 4740]","['New Line Cinema', 'Gary Sanchez Productions']","['US', 'US']"
119450,PG-13,2014-07-11 00:00:00+00:00,tt2103281,Dawn of the Planet of the Apes,170000000,2014-06-26,710644566,130.0,en,Dawn of the Planet of the Apes,7.3,8057,/ie14Sm0hRI5f7Te2KIfU64NyCPr.jpg,"[878, 28, 18, 53]","['Science Fiction', 'Action', 'Drama', 'Thriller']",['English'],"[22213, 7076, 290]","['TSG Entertainment', 'Chernin Entertainment', 'Ingenious Media']","['US', 'US', 'GB']"
216282,PG-13,2014-08-08 00:00:00+00:00,tt2106361,Into the Storm,50000000,2014-08-06,160602194,89.0,en,Into the Storm,5.9,1365,/j9QCBIclgJzgJ3nq07OQSIdNQEb.jpg,"[28, 53]","['Action', 'Thriller']",['English'],"[41624, 12, 79, 8000]","['RatPac-Dune Entertainment', 'New Line Cinema', 'Village Roadshow Pictures', 'Broken Road Productions']","['US', 'US', 'US', 'US']"
82990,R,2012-10-19 00:00:00+00:00,tt2109184,Paranormal Activity 4,5000000,2012-10-17,142817992,88.0,en,Paranormal Activity 4,5.4,1238,/o1LBCLRVNYxkaf0WkpSmzrSz5rG.jpg,[27],['Horror'],['English'],"[6302, 4, 3172, 21223]","['Room 101', 'Paramount', 'Blumhouse Productions', 'Solana Films']","['', 'US', 'US', '']"
91314,PG-13,2014-06-27 00:00:00+00:00,tt2109248,Transformers: Age of Extinction,210000000,2014-06-25,1104054072,165.0,en,Transformers: Age of Extinction,5.8,5530,/54HFDOswRfShCr25Tvt7JaLiIaf.jpg,"[878, 28, 12]","['Science Fiction', 'Action', 'Adventure']",['English'],"[22826, 4, 435]","['Hasbro Studios', 'Paramount', 'Di Bonaventura Pictures']","['US', 'US', 'US']"
256687,R,2014-04-20 00:00:00+00:00,tt2112277,Swelter,8000000,2014-04-20,0,96.0,en,Swelter,5.0,53,/3DJ8KOT2t8y8FiLn3hrMyPT9MyS.jpg,"[28, 18, 53]","['Action', 'Drama', 'Thriller']",['English'],"[29152, 15354, 29153]","['Exchange Peaks Film Capital', 'Grand Peaks Entertainment', 'Film Invaders']","['', '', '']"
268171,PG-13,2014-03-07 00:00:00+00:00,tt2113659,Elsa & Fred,10000000,2014-03-07,0,93.0,en,Elsa & Fred,6.2,54,/jIiYfEoRB12C9hGKRgpTcjNNE7B.jpg,"[35, 10749, 18]","['Comedy', 'Romance', 'Drama']",['English'],"[5621, 10630, 13235, 22868, 22869, 22870]","['Riverside Entertainment Group', 'Rio Negro', 'Media House Capital', 'Cuatro Plus Films', 'Defiant Pictures', 'Creative Andina']","['PR', '', '', '', '', '']"
293970,PG-13,2015-03-13 00:00:00+00:00,tt2118624,The Final Girls,0,2015-10-09,0,91.0,en,The Final Girls,6.5,713,/kxvQBDhWKc2Qhzgla0FP9p5ZdOc.jpg,"[35, 27]","['Comedy', 'Horror']",['English'],"[64662, 4205, 64663]","['Ulterior Productions', 'Groundswell Productions', 'Studio Solutions']","['', 'US', '']"
324786,R,2016-11-04 00:00:00+00:00,tt2119532,Hacksaw Ridge,40000000,2016-10-07,175302354,139.0,en,Hacksaw Ridge,8.1,8132,/vVJRemwt0WyqnwLMIAaa2FNZBME.jpg,"[18, 36, 10752]","['Drama', 'History', 'War']","['日本語', 'English']","[455, 8915, 13241, 10246, 50481, 491, 7437, 7584, 10951]","['Permut Presentations', 'Pandemonium', 'Demarest Films', 'Cross Creek Pictures', 'Vendian Entertainment', 'Summit Entertainment', 'IM Global', 'Screen Australia', 'Screen NSW']","['', '', '', 'US', 'US', 'US', 'US', 'AU', 'AU']"
399360,PG-13,2018-08-17 00:00:00+00:00,tt4244998,Alpha,51000000,2018-08-17,35808437,97.0,en,Alpha,6.2,1559,/afdZAIcAQscziqVtsEoh2PwsYTW.jpg,"[12, 18]","['Adventure', 'Drama']",['English'],"[77863, 5, 34]","['Studio 8', 'Columbia Pictures', 'Sony Pictures']","['US', 'US', 'US']"
427900,PG-13,2017-09-08 00:00:00+00:00,tt5719700,Home Again,12000000,2017-09-07,27020284,97.0,en,Home Again,6.0,844,/pE4VHzhDZgvbx2QOllaXXPADiW1.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",['English'],"[79315, 735]","['Black Bicycle Entertainment', 'Waverly Films']","['US', 'US']"
230015,PG,2013-04-06 00:00:00+00:00,tt2123342,Underdogs,0,2013-04-06,0,104.0,en,Underdogs,5.5,16,/jC1RS6ehTY0TZQeaA8WsFankPEr.jpg,"[18, 10751]","['Drama', 'Family']",['English'],[],[],[]
84175,PG-13,2012-06-29 00:00:00+00:00,tt2125435,Beasts of the Southern Wild,1800000,2012-06-29,21107746,93.0,en,Beasts of the Southern Wild,6.9,706,/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,[18],['Drama'],['English'],"[12219, 6714, 2291, 89142]","['Cinereach', 'Court 13 Pictures', 'Journeyman Pictures', 'Department of Motion Pictures']","['US', '', '', 'US']"
195590,PG-13,2017-02-24 00:00:00+00:00,tt2126235,Collide,21500000,2016-08-04,4811525,98.0,en,Collide,5.6,392,/7WqR10HKafhzE9LXEYg0AtM4J6O.jpg,"[53, 28]","['Thriller', 'Action']","['Deutsch', 'English']","[1885, 84988, 7625, 10289, 56832, 7437]","['Silver Pictures', '42', 'Automatik Entertainment', 'DMG Entertainment', 'Hands-on Producers', 'IM Global']","['US', 'GB', 'US', 'US', '', 'US']"
254128,PG-13,2015-05-29 00:00:00+00:00,tt2126355,San Andreas,110000000,2015-05-27,470490832,114.0,en,San Andreas,6.1,5925,/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,"[28, 18, 53]","['Action', 'Drama', 'Thriller']",['English'],"[12, 79, 34081, 174]","['New Line Cinema', 'Village Roadshow Pictures', 'Flynn Picture Company', 'Warner Bros. Pictures']","['US', 'US', 'US', 'US']"
503616,PG-13,2018-12-21 00:00:00+00:00,tt2126357,Second Act,16000000,2018-11-22,72282227,100.0,en,Second Act,6.2,717,/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg,"[10749, 35]","['Romance', 'Comedy']",['English'],"[47729, 1620, 33]","['STX Entertainment', 'Nuyorican Productions', 'Universal Pictures']","['US', 'US', 'US']"
174751,R,2016-01-29 00:00:00+00:00,tt2140037,Jane Got a Gun,25000000,2015-12-31,1397284,98.0,en,Jane Got a Gun,5.6,518,/b28yQQQi92nO0CXn9t0NewN2j7D.jpg,"[28, 18, 37]","['Action', 'Drama', 'Western']",['English'],"[14358, 8873, 14359, 13403, 13242]","['1821 Pictures', 'Handsomecharlie Films', 'Scott Pictures', 'Straight Up Films', 'Unanimous Pictures']","['', '', '', 'US', 'GB']"
140823,PG-13,2013-12-20 00:00:00+00:00,tt2140373,Saving Mr. Banks,35000000,2013-11-16,112544580,125.0,en,Saving Mr. Banks,7.4,2408,/ksDa3XtV3v07jhQLUgARRi5cFBO.jpg,"[35, 18, 36]","['Comedy', 'Drama', 'History']",['English'],"[21079, 2, 2054, 6747, 288]","['Hopscotch Features', 'Walt Disney Pictures', 'Ruby Films', 'Essential Media and Entertainment', 'BBC Films']","['', 'US', '', 'AU', 'GB']"
302946,R,2016-10-14 00:00:00+00:00,tt2140479,The Accountant,44000000,2016-10-13,155160045,128.0,en,The Accountant,7.0,3958,/nztAld019tFjllW7VCJvPFiFkt8.jpg,"[80, 53, 18]","['Crime', 'Thriller', 'Drama']",['English'],"[5357, 8600, 41624, 174]","['Zero Gravity Management', 'Electric City Entertainment', 'RatPac-Dune Entertainment', 'Warner Bros. Pictures']","['US', '', 'US', 'US']"
286554,R,2014-09-26 00:00:00+00:00,tt2140619,Two Night Stand,0,2014-09-26,18612,86.0,en,Two Night Stand,6.5,1435,/c3t2toMUNypdBiFAUETrpYK2otD.jpg,"[10749, 35]","['Romance', 'Comedy']",['English'],"[13241, 34081]","['Demarest Films', 'Flynn Picture Company']","['', 'US']"
312113,PG-13,2012-12-07 00:00:00+00:00,tt2147225,Black November,12500000,2012-12-07,0,95.0,en,Black November,6.4,6,/onBy6iJt3BX8MSc7GjzIRgE07oV.jpg,"[18, 28, 80]","['Drama', 'Action', 'Crime']",['English'],[44067],['Wells & Jeta Entertainment'],['']
285783,PG,2015-10-02 00:00:00+00:00,tt3488710,The Walk,35000000,2015-09-30,61181942,123.0,en,The Walk,6.9,2203,/lSoPmBq0kaU9jwZNbpEVwua8J3s.jpg,"[12, 18, 53]","['Adventure', 'Drama', 'Thriller']","['Français', 'English']","[559, 11395, 34]","['TriStar Pictures', 'ImageMovers', 'Sony Pictures']","['US', 'US', 'US']"
287524,R,2014-10-31 00:00:00+00:00,tt2165765,Fear Clinic,1000000,2014-10-31,0,95.0,en,Fear Clinic,4.3,69,/HQ0z1p1RBEcJNRllmTwqyA4AzN.jpg,[27],['Horror'],['English'],"[16839, 3347, 18890]","['Anchor Bay Entertainment', 'Dry County Films', 'Movie Machine']","['US', '', '']"
146227,PG-13,2013-08-29 00:00:00+00:00,tt2167202,Getaway,18000000,2013-08-29,10501938,90.0,en,Getaway,5.1,442,/z4sEWm1ykf9WX5WJU4XMD4oI5sI.jpg,"[28, 80]","['Action', 'Crime']",['English'],"[19719, 1786, 3608, 2982, 12075, 68548, 68549, 36109, 68550, 28176]","['Saints LA', 'Dark Castle Entertainment', 'After Dark Films', 'Signature Pictures', 'Silver Reel', 'Dunulf Productions', 'Emmitt Productions Limited', 'The Fyzz', 'ADF Acquisitions', 'Bomar OOD']","['', 'US', '', 'US', 'CH', '', '', 'GB', '', '']"
209403,R,2014-03-14 00:00:00+00:00,tt2170299,Bad Words,9500000,2013-09-06,7800000,89.0,en,Bad Words,6.3,521,/bSFslCCbHGSNGy6udf3pZXtHwKC.jpg,[35],['Comedy'],['English'],"[12622, 25975]","['Darko Entertainment', 'Aggregate Film']","['US', '']"
227159,R,2014-11-26 00:00:00+00:00,tt2170439,Horrible Bosses 2,42000000,2014-11-26,107670357,108.0,en,Horrible Bosses 2,6.2,2986,/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,[35],['Comedy'],['English'],"[12, 6363, 41624]","['New Line Cinema', 'BenderSpink', 'RatPac-Dune Entertainment']","['US', '', 'US']"
239563,PG-13,2014-10-31 00:00:00+00:00,tt2170593,St. Vincent,13000000,2014-10-09,54837234,102.0,en,St. Vincent,7.1,1253,/s84I8nXQvB1dOFuOqcRzGSMn80T.jpg,[35],['Comedy'],['English'],"[7076, 308, 3314, 15855]","['Chernin Entertainment', 'The Weinstein Company', 'Crescendo Productions', 'Goldenlight Films']","['US', 'US', '', '']"
192102,PG-13,2014-02-14 00:00:00+00:00,tt2172934,3 Days to Kill,28000000,2014-02-14,52597999,113.0,en,3 Days to Kill,6.0,1484,/6PX1AYagguh2r8m5ZSqU3GvcAHx.jpg,"[28, 18, 53, 80]","['Action', 'Drama', 'Thriller', 'Crime']",['English'],"[4022, 6896, 7295]","['Wonderland Sound and Vision', 'EuropaCorp', 'Relativity Media']","['US', 'FR', 'US']"
152760,PG-13,2014-02-07 00:00:00+00:00,tt2177771,The Monuments Men,70000000,2014-01-24,154984035,118.0,en,The Monuments Men,6.0,2546,/wiWAg4mKV2S4vImPxsPRIdj2R2B.jpg,"[10752, 18, 36, 28]","['War', 'Drama', 'History', 'Action']","['English', 'Deutsch', 'Pусский', 'Français']","[264, 5, 711, 24970, 1782]","['Studio Babelsberg', 'Columbia Pictures', 'Fox 2000 Pictures', 'Obelisk Productions', 'Smoke House Pictures']","['DE', 'US', 'US', '', 'US']"
190859,R,2015-01-16 00:00:00+00:00,tt2179136,American Sniper,58800000,2014-12-11,542307423,133.0,en,American Sniper,7.4,9103,/i1U46OwMc6vlm7OoSUKfqUH615e.jpg,"[10752, 28]","['War', 'Action']",['English'],"[41624, 79, 57408, 57409, 171, 174]","['RatPac-Dune Entertainment', 'Village Roadshow Pictures', 'Mad Chance Productions', '22 & Indiana Pictures', 'Malpaso Productions', 'Warner Bros. Pictures']","['US', 'US', '', '', 'US', 'US']"
224141,PG,2014-12-25 00:00:00+00:00,tt2180411,Into the Woods,50000000,2014-12-24,212902372,125.0,en,Into the Woods,5.8,3329,/k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg,"[14, 35]","['Fantasy', 'Comedy']",['English'],"[2, 2527, 17021]","['Walt Disney Pictures', 'Marc Platt Productions', 'Lucamar Productions']","['US', 'US', '']"
244783,PG-13,2014-01-20 00:00:00+00:00,tt2182972,Song One,6000000,2015-01-22,32251,86.0,en,Song One,5.7,146,/xN935d7uwJ6oyyQfzJq2yyihuGs.jpg,[18],['Drama'],['English'],[9015],['Worldview Entertainment'],['']
238603,PG,2014-07-02 00:00:00+00:00,tt2183034,Earth to Echo,13000000,2014-06-14,45300000,89.0,en,Earth to Echo,5.7,414,/yiNPza51nLvVTWTB9q4ifzfUlml.jpg,"[10751, 12, 878]","['Family', 'Adventure', 'Science Fiction']",['English'],"[10426, 2]","['Panay Films', 'Walt Disney Pictures']","['', 'US']"
158015,R,2013-06-06 00:00:00+00:00,tt2184339,The Purge,3000000,2013-05-31,89328627,86.0,en,The Purge,6.2,5778,/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,"[878, 27, 53]","['Science Fiction', 'Horror', 'Thriller']",['English'],"[33, 729, 2481, 3172]","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']","['US', 'FR', 'US', 'US']"
109418,PG-13,2013-07-12 00:00:00+00:00,tt2191701,Grown Ups 2,80000000,2013-07-11,246984278,100.0,en,Grown Ups 2,6.0,2545,/5vLeJchL3zosBj10CJP1h54xyBs.jpg,[35],['Comedy'],['English'],"[5, 2608, 34]","['Columbia Pictures', 'Happy Madison Productions', 'Sony Pictures']","['US', 'US', 'US']"
109091,R,2013-10-25 00:00:00+00:00,tt2193215,The Counselor,25000000,2013-10-25,71009334,117.0,en,The Counselor,5.1,1241,/unqjXZpTEl3rJhYPJncd0uWEZ1X.jpg,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']",['English'],"[14384, 711, 1645, 8073, 13649, 22213, 290, 10893, 4169]","['Translux', 'Fox 2000 Pictures', 'Scott Free Productions', 'Nick Wechsler Productions', 'Chockstone Pictures', 'TSG Entertainment', 'Ingenious Media', 'Big Screen Productions', 'Kanzaman']","['', 'US', 'GB', '', '', 'US', 'GB', '', 'ES']"
122906,R,2013-11-08 00:00:00+00:00,tt2194499,About Time,12000000,2013-08-16,87100449,123.0,en,About Time,7.9,5134,/ls6zswrOZVhCXQBh96DlbnLBajM.jpg,"[35, 18, 10749, 14]","['Comedy', 'Drama', 'Romance', 'Fantasy']",['English'],"[10163, 14384, 33, 7295]","['Working Title Films', 'Translux', 'Universal Pictures', 'Relativity Media']","['GB', '', 'US', 'US']"
241554,R,2015-03-13 00:00:00+00:00,tt2199571,Run All Night,50000000,2015-03-11,71561644,114.0,en,Run All Night,6.4,1984,/frzdzHceByAIlwVKvSvY9zqpjyV.jpg,"[28, 18, 53]","['Action', 'Drama', 'Thriller']",['English'],"[41624, 829, 18617]","['RatPac-Dune Entertainment', 'Vertigo Entertainment', 'Energy Entertainment']","['US', 'US', '']"
52505,R,2011-02-04 00:00:00+00:00,tt1032825,The Other Woman,30000000,2010-10-28,102000000,98.0,en,The Other Woman,6.1,252,/bL7E576TENzL2d59HiXkXcEhy9N.jpg,[18],['Drama'],['English'],"[8873, 2527, 36081]","['Handsomecharlie Films', 'Marc Platt Productions', ""Is or Isn't Entertainment""]","['', 'US', '']"
235271,R,2014-10-10 00:00:00+00:00,tt2205401,Addicted,0,2014-10-10,0,105.0,en,Addicted,5.5,153,/fAERrD6vvmznDoL99wlgjhSfPcH.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],"[1632, 112794]","['Lionsgate', 'Codeblack Films']","['US', 'US']"
132344,R,2013-01-20 00:00:00+00:00,tt2209418,Before Midnight,3000000,2013-04-05,11176469,109.0,en,Before Midnight,7.5,1343,/qbGKJmNUroDz75kh5Oafoall89e.jpg,"[10749, 18]","['Romance', 'Drama']","['English', 'ελληνικά', 'Français']","[97, 11510, 19246, 20313]","['Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth']","['US', '', 'GR', '']"
143942,R,2012-09-09 00:00:00+00:00,tt1693107,Highway,0,2012-09-09,0,77.0,en,Highway,2.7,3,/eOAXgx0THsBM27ofhzisBQHhl7m.jpg,[],[],[],[],[],[]
101267,PG,2012-07-05 00:00:00+00:00,tt2215719,Katy Perry: Part of Me,12000000,2012-06-28,32726956,93.0,en,Katy Perry: Part of Me,6.7,176,/yPW5Lmptt7z8rCYtVYjkpyjI3SY.jpg,"[99, 10402]","['Documentary', 'Music']",['English'],"[23, 746, 7377, 4]","['Imagine Entertainment', 'MTV Films', 'Insurge Pictures', 'Paramount']","['US', 'US', 'US', 'US']"
200505,PG-13,2014-04-11 00:00:00+00:00,tt2223990,Draft Day,25000000,2014-04-11,28831145,109.0,en,Draft Day,6.6,573,/tuo46ONWRe5Sy3QSHmBGtXwmkmw.jpg,[18],['Drama'],['English'],"[1632, 491, 3263]","['Lionsgate', 'Summit Entertainment', 'OddLot Entertainment']","['US', 'US', 'US']"
278927,PG,2016-04-15 00:00:00+00:00,tt3040964,The Jungle Book,175000000,2016-04-07,966550600,106.0,en,The Jungle Book,6.8,6069,/tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg,"[12, 18, 10751, 14]","['Adventure', 'Drama', 'Family', 'Fantasy']",['English'],"[2, 7297, 20478]","['Walt Disney Pictures', 'Fairview Entertainment', 'Moving Picture Company']","['US', 'US', 'GB']"
138697,R,2013-09-27 00:00:00+00:00,tt2229499,Don Jon,3000000,2013-07-26,0,90.0,en,Don Jon,5.9,3141,/sl3M89mMMQl6QVGJzjfMT74G02X.jpg,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",['English'],"[11092, 14578, 6626]","['Ram Bergman Productions', 'HitRecord Films', 'Voltage Pictures']","['US', '', 'US']"
427641,PG-13,2018-06-26 00:00:00+00:00,tt2231461,Rampage,120000000,2018-04-12,426245950,107.0,en,Rampage,6.3,4324,/MGADip4thVSErP34FAAfzFBTZ5.jpg,"[28, 12, 878, 14]","['Action', 'Adventure', 'Science Fiction', 'Fantasy']","['English', 'Español']","[73118, 12, 105750, 105751, 34081, 101832]","['Wrigley Pictures', 'New Line Cinema', '7 Bucks Entertainment', 'ASAP Entertainment', 'Flynn Picture Company', 'Twisted Media']","['US', 'US', '', '', 'US', 'US']"
425505,PG-13,2018-08-31 00:00:00+00:00,tt6017942,Kin,30000000,2018-08-29,10023153,102.0,en,Kin,6.1,453,/prR1AWvPHFKltNqoSMXMSEH2lKI.jpg,"[878, 28]","['Science Fiction', 'Action']","['English', 'Español']","[2575, 35846, 1632]","['21 Laps Entertainment', 'No Trace Camping', 'Lionsgate']","['US', '', 'US']"
116741,PG-13,2013-06-07 00:00:00+00:00,tt2234155,The Internship,58000000,2013-06-07,44000000,119.0,en,The Internship,6.2,2992,/hIh3ZgsZ31nbUAGn5SKIZGKiKCX.jpg,[35],['Comedy'],['English'],"[22213, 508, 2796, 2575, 25]","['TSG Entertainment', 'Regency Enterprises', 'Wild West Picture Show Productions', '21 Laps Entertainment', '20th Century Fox']","['US', 'US', 'US', 'US', 'US']"
114750,R,2014-01-18 00:00:00+00:00,tt2235108,Dear White People,1000000,2014-10-17,0,108.0,en,Dear White People,6.1,330,/6LSI9oCVXl8BkYqhVle0OG5swt5.jpg,"[35, 18]","['Comedy', 'Drama']","['English', 'Italiano']","[8840, 52060, 60711]","['Homegrown Pictures', 'Duly Noted', 'Code Red']","['', '', 'US']"
339964,PG-13,2017-07-21 00:00:00+00:00,tt2239822,Valerian and the City of a Thousand Planets,177200000,2017-07-20,225874228,136.0,en,Valerian and the City of a Thousand Planets,6.6,5034,/jfIpMh79fGRqYJ6PwZLCntzgxlF.jpg,"[12, 878, 28]","['Adventure', 'Science Fiction', 'Action']","['Français', 'English']","[98007, 1145, 1246, 6877, 6896, 12372, 55244, 96686, 96687, 356, 15433]","['BNP Paribas', 'Belga Films', 'River Road Entertainment', 'Grive Productions', 'EuropaCorp', 'Universum Film (UFA)', 'Fundamental Films', 'Gulf Film', 'Novo Pictures', 'TF1 Films Production', 'Orange Studio']","['FR', 'BE', '', '', 'FR', 'DE', 'CN', '', '', 'FR', 'FR']"
